Epoch,Total Loss,PDE Loss,IC Loss,BC Loss
0,0.23092997074127197,0.01672208495438099,0.2723357677459717,0.0702783614397049
1,0.15224598348140717,0.00814718846231699,0.17741400003433228,0.01279460545629263
2,0.1457332968711853,0.002954630646854639,0.14933380484580994,0.0012876002583652735
3,0.10412546247243881,0.0012934947153553367,0.10105603188276291,0.002590012736618519
4,0.11768612265586853,0.0022260297555476427,0.11766692250967026,0.00916716456413269
5,0.11041919887065887,0.004098304081708193,0.11525814235210419,0.017671817913651466
6,0.13115675747394562,0.005395096261054277,0.14548467099666595,0.02240796759724617
7,0.14159587025642395,0.005582242272794247,0.16285884380340576,0.02167380601167679
8,0.1145387515425682,0.004751276224851608,0.14127525687217712,0.018839826807379723
9,0.11095069348812103,0.0034379654098302126,0.13938236236572266,0.01476125605404377
10,0.10488119721412659,0.0020814831368625164,0.1338186264038086,0.009863315150141716
11,0.09592974931001663,0.0009645032696425915,0.12273439764976501,0.006236985791474581
12,0.0870058685541153,0.00032912063761614263,0.10372614860534668,0.006553334183990955
13,0.1165827140212059,0.00012576305016409606,0.12488240003585815,0.007339661940932274
14,0.12161001563072205,0.00020805430540349334,0.12229957431554794,0.00980362668633461
15,0.1149701178073883,0.0003725330752786249,0.10917867720127106,0.011874623596668243
16,0.1155298501253128,0.0005027982406318188,0.10616115480661392,0.01384500041604042
17,0.09162602573633194,0.0005302933277562261,0.07957273721694946,0.016079986467957497
18,0.10619112104177475,0.0004913830198347569,0.09590654075145721,0.014479211531579494
19,0.09837993234395981,0.0003951468679588288,0.09294198453426361,0.01242639310657978
20,0.10889235138893127,0.0002825787814799696,0.11218579113483429,0.0077995131723582745
21,0.1266554892063141,0.0001680636778473854,0.13533487915992737,0.00640558497980237
22,0.10503926128149033,0.0001245294843101874,0.11867453902959824,0.0061647011898458
23,0.10149934887886047,0.00016999008948914707,0.1179613247513771,0.006010351702570915
24,0.09107816964387894,0.00028627505525946617,0.10872725397348404,0.006630987394601107
25,0.09152481704950333,0.00040422476013191044,0.11021509021520615,0.007687320001423359
26,0.08028335869312286,0.0005140131106600165,0.09838826954364777,0.007812709547579288
27,0.12299036979675293,0.0005281954654492438,0.13967303931713104,0.008300673216581345
28,0.09163402020931244,0.0005062114796601236,0.10903948545455933,0.006860039196908474
29,0.10938243567943573,0.0004301877343095839,0.12549692392349243,0.005601333919912577
30,0.1112803965806961,0.000364982639439404,0.12496916949748993,0.005220432765781879
31,0.12257100641727448,0.00032087767613120377,0.13244065642356873,0.005832565948367119
32,0.09343154728412628,0.000299935374641791,0.10051506757736206,0.0049306307919323444
33,0.08792445808649063,0.00029045072733424604,0.09228657186031342,0.005408169236034155
34,0.12540504336357117,0.00029936624923720956,0.12871675193309784,0.004474301356822252
35,0.09928342700004578,0.00030765318660996854,0.09913516789674759,0.00591081939637661
36,0.12121587246656418,0.0003144820511806756,0.12189663201570511,0.0050220852717757225
37,0.10263772308826447,0.0002976582618430257,0.10244147479534149,0.005659632384777069
38,0.09860388934612274,0.0002785702527035028,0.09833119809627533,0.006236176006495953
39,0.12268219888210297,0.00025749654741957784,0.12487564235925674,0.005079690366983414
40,0.1406783163547516,0.0002330884599359706,0.14475026726722717,0.004755446687340736
41,0.11109127104282379,0.0002363797539146617,0.11664131283760071,0.004895617254078388
42,0.0932999700307846,0.0002504419826436788,0.10036197304725647,0.0053016021847724915
43,0.13357189297676086,0.00028124195523560047,0.14263784885406494,0.005646348465234041
44,0.1190955862402916,0.00033606341457925737,0.12787212431430817,0.0068724933080375195
45,0.10627519339323044,0.00040271866600960493,0.11657459288835526,0.007415012922137976
46,0.10859330743551254,0.00041854396113194525,0.11978282779455185,0.00820828415453434
47,0.08617769181728363,0.00041593387140892446,0.10105035454034805,0.00625981017947197
48,0.13085375726222992,0.00035411640419624746,0.1466435194015503,0.0062120710499584675
49,0.0998571440577507,0.00032897773780860007,0.11581355333328247,0.005601662211120129
50,0.11248321831226349,0.0002820693771354854,0.1282273530960083,0.005535236559808254
51,0.11723552644252777,0.0002568660129327327,0.1287522166967392,0.0072007812559604645
52,0.09232527017593384,0.00024135460262186825,0.10184664279222488,0.007202550768852234
53,0.08969931304454803,0.00021914443641435355,0.096050925552845,0.0073787737637758255
54,0.10659868270158768,0.0002021341206273064,0.11360863596200943,0.00644178781658411
55,0.12906327843666077,0.00018823062418960035,0.13510024547576904,0.005635877139866352
56,0.11006104946136475,0.00019594623881857842,0.11620412766933441,0.005436842329800129
57,0.08008383214473724,0.00020797790784854442,0.08499258756637573,0.005960551090538502
58,0.10259829461574554,0.000212857048609294,0.10822304338216782,0.005394964478909969
59,0.09904320538043976,0.00021949171787127852,0.10448673367500305,0.005416443571448326
60,0.08216853439807892,0.00023607496405020356,0.0893329381942749,0.0039885882288217545
61,0.10932087153196335,0.00024793882039375603,0.11552446335554123,0.004377630539238453
62,0.1059349775314331,0.000275642640190199,0.1123947948217392,0.004238922148942947
63,0.10921736061573029,0.0003167041577398777,0.1141296997666359,0.006198342889547348
64,0.09478204697370529,0.00034978866460733116,0.09945941716432571,0.006282303016632795
65,0.09549824148416519,0.0003661066002678126,0.10037796944379807,0.005395224317908287
66,0.11108028888702393,0.00036969073698855937,0.117464579641819,0.005093175917863846
67,0.11235197633504868,0.0003720605163834989,0.1196005642414093,0.005363555625081062
68,0.12838731706142426,0.00037414164398796856,0.13424144685268402,0.005890976637601852
69,0.11755497753620148,0.0003942322509828955,0.12150094658136368,0.007073068059980869
70,0.09427566826343536,0.0003974123392254114,0.0994824469089508,0.0068235136568546295
71,0.09570828080177307,0.0003706215647980571,0.10126432776451111,0.00592217780649662
72,0.09873806685209274,0.00033163855550810695,0.10456546396017075,0.006219528149813414
73,0.10680593550205231,0.000287451985059306,0.11522340029478073,0.004923720844089985
74,0.1263379454612732,0.00026374016306363046,0.13410815596580505,0.004808447323739529
75,0.09242085367441177,0.0002690916880965233,0.10003063827753067,0.004748128820210695
76,0.11230906844139099,0.0002855417551472783,0.11727048456668854,0.0059899091720581055
77,0.08186537772417068,0.0003079533053096384,0.08619027584791183,0.006237899884581566
78,0.10640950500965118,0.00030219144537113607,0.1102508008480072,0.006709036882966757
79,0.10780462622642517,0.00030729640275239944,0.11162754893302917,0.006552015896886587
80,0.0989074558019638,0.000295295991236344,0.10460826754570007,0.005590633489191532
81,0.08001934736967087,0.00029963391716592014,0.08715099096298218,0.004854872822761536
82,0.10455720126628876,0.00029734038980677724,0.11043499410152435,0.00543164974078536
83,0.08359664678573608,0.0003004464670084417,0.0911802127957344,0.004735664464533329
84,0.09797568619251251,0.00030929973581805825,0.10420145094394684,0.004408356733620167
85,0.09288132190704346,0.0003381847927812487,0.09741023927927017,0.005105527117848396
86,0.11655742675065994,0.0003496494027785957,0.12002132087945938,0.004900055937469006
87,0.1138603463768959,0.00039721527718938887,0.1151062473654747,0.006789351813495159
88,0.13241274654865265,0.0004307336639612913,0.13219383358955383,0.007528004236519337
89,0.09657005965709686,0.0004885243251919746,0.09718558192253113,0.007908507250249386
90,0.1059432104229927,0.00048819082439877093,0.10918204486370087,0.007672492880374193
91,0.1337355524301529,0.0004779553273692727,0.14136910438537598,0.00510995090007782
92,0.09285324066877365,0.0004960513906553388,0.10151716321706772,0.006070242263376713
93,0.10965220630168915,0.0004756069101858884,0.1198974996805191,0.005430923774838448
94,0.1264725625514984,0.0004603641282301396,0.13636216521263123,0.005553554743528366
95,0.11087293922901154,0.0004564553964883089,0.11715148389339447,0.007405475713312626
96,0.0803830474615097,0.00044308003270998597,0.08489719778299332,0.00761005375534296
97,0.0978151485323906,0.00039011272019706666,0.1018664538860321,0.007572968490421772
98,0.11967722326517105,0.000362608814612031,0.12476381659507751,0.00609996635466814
99,0.09778767079114914,0.0003568796091713011,0.10339131951332092,0.005452937446534634
100,0.12600207328796387,0.0003578777832444757,0.13099662959575653,0.006066702306270599
101,0.09920777380466461,0.000381405814550817,0.10419553518295288,0.005408507771790028
102,0.0877545103430748,0.00040451670065522194,0.09094274789094925,0.006738768424838781
103,0.10301467031240463,0.00042708867113105953,0.10627243667840958,0.006564219947904348
104,0.08016187697649002,0.0004406000953167677,0.08492659032344818,0.005598029587417841
105,0.09917888790369034,0.00043783921864815056,0.10356767475605011,0.006135031580924988
106,0.12703591585159302,0.000441955664427951,0.13369083404541016,0.004131850320845842
107,0.0980297401547432,0.0004864729708060622,0.10306137800216675,0.0053868661634624004
108,0.11420313268899918,0.0005416274652816355,0.11710221320390701,0.005431687459349632
109,0.10447390377521515,0.0006091595278121531,0.10554847121238708,0.006523671559989452
110,0.12747538089752197,0.0006435612449422479,0.12830635905265808,0.0067404527217149734
111,0.11814617365598679,0.0006811339408159256,0.11813981086015701,0.007767318747937679
112,0.1183394268155098,0.0006728393491357565,0.12062700092792511,0.006017895415425301
113,0.09645984321832657,0.0006851794314570725,0.09983713924884796,0.006495913490653038
114,0.10779864341020584,0.0006232036976143718,0.11385788768529892,0.0052132438868284225
115,0.10369376093149185,0.0005755979218520224,0.11064305156469345,0.005415783263742924
116,0.11296682059764862,0.0005562697187997401,0.12013183534145355,0.004362193867564201
117,0.10812973231077194,0.0005818302161060274,0.11206565052270889,0.005368364509195089
118,0.12295311689376831,0.0006010187207721174,0.12386060506105423,0.007111249957233667
119,0.09582062065601349,0.0006457068957388401,0.09325262159109116,0.009361419826745987
120,0.09556569159030914,0.0006207182887010276,0.09415196627378464,0.008122172206640244
121,0.0888686552643776,0.0005908675375394523,0.09186537563800812,0.005528753623366356
122,0.12081672251224518,0.0005820429068990052,0.12573480606079102,0.0043360404670238495
123,0.08921778202056885,0.000599335297010839,0.09345777332782745,0.004842191934585571
124,0.1234036535024643,0.0006193445296958089,0.12616340816020966,0.005415420979261398
125,0.12259895354509354,0.0006849432247690856,0.12161976844072342,0.007126445882022381
126,0.09616018831729889,0.0007869498804211617,0.09318249672651291,0.008777584880590439
127,0.10151942074298859,0.0008105308515951037,0.09883181005716324,0.008331617340445518
128,0.10023202002048492,0.0007857588352635503,0.10055942833423615,0.0069517092779278755
129,0.10195639729499817,0.0007424784707836807,0.10560521483421326,0.005096682347357273
130,0.07386855036020279,0.0007281848811544478,0.07786375284194946,0.004578706808388233
131,0.08730481564998627,0.000718910014256835,0.0901474803686142,0.004412069451063871
132,0.07734926789999008,0.0007667666068300605,0.07801657915115356,0.004688757471740246
133,0.09641040116548538,0.0007726555340923369,0.09544984996318817,0.0044305091723799706
134,0.06652578711509705,0.0008398055797442794,0.064048632979393,0.0047919489443302155
135,0.10592237859964371,0.0008322251960635185,0.10349301248788834,0.004320817068219185
136,0.08825957775115967,0.0008690481190569699,0.0861237496137619,0.00406062975525856
137,0.12334094196557999,0.0009085391066037118,0.121053546667099,0.0045328098349273205
138,0.11525081843137741,0.0009857092518359423,0.11392847448587418,0.004371908493340015
139,0.10920525342226028,0.0011215932900086045,0.10635661333799362,0.006591864861547947
140,0.07448124885559082,0.0012338272063061595,0.07296210527420044,0.006388908717781305
141,0.09765119850635529,0.001174936885945499,0.0979435071349144,0.005950693041086197
142,0.13851909339427948,0.0010439265752211213,0.14212340116500854,0.004698367789387703
143,0.10084308683872223,0.0010244265431538224,0.10308876633644104,0.005862180143594742
144,0.10406853258609772,0.0009706804994493723,0.10491646081209183,0.006268169265240431
145,0.12477056682109833,0.000935675052460283,0.12359243631362915,0.007102600764483213
146,0.08339603990316391,0.0009446010226383805,0.08170991390943527,0.006853872910141945
147,0.09785014390945435,0.000905287335626781,0.0959290936589241,0.00686323456466198
148,0.09309116005897522,0.000942968821618706,0.0929521769285202,0.005621497984975576
149,0.1283152997493744,0.0009562993654981256,0.12885424494743347,0.004948195070028305
150,0.14318491518497467,0.0010125871049240232,0.14169099926948547,0.0066364603117108345
151,0.09650540351867676,0.001016867347061634,0.09260980784893036,0.008421776816248894
152,0.09724356979131699,0.0011048607993870974,0.09349846094846725,0.009244082495570183
153,0.12061384320259094,0.0011303529608994722,0.12042571604251862,0.0073042334988713264
154,0.10473908483982086,0.0011875358177348971,0.10692451149225235,0.006517580710351467
155,0.12887728214263916,0.0012025367468595505,0.1314183920621872,0.00645427918061614
156,0.0956510379910469,0.0012524188496172428,0.09682521969079971,0.006484389770776033
157,0.11441845446825027,0.0012073871912434697,0.11404421180486679,0.006706193555146456
158,0.10754984617233276,0.0011934528592973948,0.10611409693956375,0.006355742923915386
159,0.10201317071914673,0.001171320560388267,0.09943930059671402,0.006203112192451954
160,0.09667593985795975,0.0012371051125228405,0.0929221510887146,0.006648724898695946
161,0.11841276288032532,0.0012753603514283895,0.11505259573459625,0.0058404793962836266
162,0.11362698674201965,0.0013339777942746878,0.10943875461816788,0.006582031026482582
163,0.10420282930135727,0.0013254389632493258,0.10097969323396683,0.006400643847882748
164,0.11286987364292145,0.0013208284508436918,0.11132430285215378,0.0057395040057599545
165,0.10655611008405685,0.0014061554102227092,0.10483085364103317,0.006315269507467747
166,0.1052979826927185,0.0013790284283459187,0.10362397134304047,0.006512352731078863
167,0.0863228514790535,0.0013300912687554955,0.08487853407859802,0.005893345456570387
168,0.11943306773900986,0.00130683952011168,0.11791502684354782,0.005373611114919186
169,0.12070915102958679,0.0013396994909271598,0.11749214679002762,0.005615733563899994
170,0.09460751712322235,0.001379452645778656,0.08826379477977753,0.007712347432971001
171,0.1061868667602539,0.001394977211020887,0.10029853135347366,0.0073599619790911674
172,0.08788551390171051,0.0013519700150936842,0.08364568650722504,0.006269634235650301
173,0.08810824155807495,0.001292472705245018,0.08631209284067154,0.005098148249089718
174,0.12211675196886063,0.0012655059108510613,0.1210533156991005,0.005127182230353355
175,0.10562019795179367,0.001333647291176021,0.10321877151727676,0.004720683209598064
176,0.10267249494791031,0.001443199929781258,0.09553340077400208,0.007558266632258892
177,0.09610192477703094,0.0014999565901234746,0.08671446144580841,0.009297998622059822
178,0.10800068080425262,0.001467859372496605,0.10149955749511719,0.007303577847778797
179,0.08839745819568634,0.0013814510311931372,0.08633438497781754,0.004795080982148647
180,0.11051084846258163,0.0013341268058866262,0.10874126106500626,0.005799856502562761
181,0.08165526390075684,0.00133738003205508,0.07838505506515503,0.005219607148319483
182,0.13761405646800995,0.0013793467078357935,0.13067726790905,0.00695272721350193
183,0.09531287848949432,0.0014850998995825648,0.0835980623960495,0.010884460993111134
184,0.11806271970272064,0.0014323911163955927,0.11009448766708374,0.007813144475221634
185,0.1042863205075264,0.0013947002589702606,0.09967750310897827,0.006279438734054565
186,0.12069259583950043,0.001370551879517734,0.11903189867734909,0.005391525104641914
187,0.08155965805053711,0.001394613180309534,0.07944278419017792,0.005557831376791
188,0.08621303737163544,0.0013683377765119076,0.0824032723903656,0.005755971185863018
189,0.0732584297657013,0.0013308110646903515,0.06763221323490143,0.006253039464354515
190,0.07729354500770569,0.0013833396369591355,0.07164506614208221,0.005211875308305025
191,0.1100718155503273,0.0014005742268636823,0.10459975898265839,0.004646742716431618
192,0.1002349704504013,0.0014423244865611196,0.09468422830104828,0.0044136326760053635
193,0.09118347615003586,0.001462065614759922,0.08490812033414841,0.005069202743470669
194,0.09240882098674774,0.0015497617423534393,0.08618602156639099,0.005098631139844656
195,0.10173976421356201,0.001668746117502451,0.09607110172510147,0.004905026406049728
196,0.09949617087841034,0.0017384601524099708,0.09452574700117111,0.004827209748327732
197,0.08211231231689453,0.001653762417845428,0.07656491547822952,0.005454733036458492
198,0.07320668548345566,0.0014391136355698109,0.0675133466720581,0.005389969330281019
199,0.09067250788211823,0.001259582582861185,0.08630821108818054,0.0038294398691505194
200,0.08827126771211624,0.00126558355987072,0.08322133123874664,0.004069632384926081
201,0.11032255738973618,0.0012900193687528372,0.10485325753688812,0.004366451408714056
202,0.11927315592765808,0.001271712128072977,0.11290974915027618,0.005314028821885586
203,0.09538757801055908,0.0013010086258873343,0.08746183663606644,0.006986518390476704
204,0.1117965579032898,0.0014816493494436145,0.10520894825458527,0.006376679986715317
205,0.08527285605669022,0.0017871265299618244,0.08153349161148071,0.005520951934158802
206,0.11314180493354797,0.0017103282734751701,0.11032529920339584,0.005957509856671095
207,0.10149575769901276,0.0014451721217483282,0.09758709371089935,0.0058139655739068985
208,0.09553162753582001,0.0012207913678139448,0.08809346705675125,0.007277346216142178
209,0.07851975411176682,0.0012704087421298027,0.06957079470157623,0.008206846192479134
210,0.08091623336076736,0.001336204819381237,0.07478106021881104,0.005523242987692356
211,0.09412828832864761,0.0013701325515285134,0.0889473631978035,0.0048440066166222095
212,0.0788198858499527,0.0012696943012997508,0.07358239591121674,0.005111725069582462
213,0.0778675451874733,0.0014294855063781142,0.07289046794176102,0.004313135519623756
214,0.11773139983415604,0.0017518248641863465,0.11075830459594727,0.005860488396137953
215,0.07970575988292694,0.0021885139867663383,0.0684470608830452,0.010003803297877312
216,0.0798686146736145,0.0021122766193002462,0.07200300693511963,0.0065947966650128365
217,0.10633429139852524,0.0016899829497560859,0.10171958804130554,0.0049070799723267555
218,0.09931883960962296,0.00131030788179487,0.09584760665893555,0.004106211941689253
219,0.10938245058059692,0.0012660528300330043,0.10546526312828064,0.0038597998209297657
220,0.09782829880714417,0.0013934781309217215,0.09126623719930649,0.006360392086207867
221,0.08385944366455078,0.001401308923959732,0.07386627048254013,0.009931115433573723
222,0.10718224942684174,0.0012580547481775284,0.10071731358766556,0.006288107484579086
223,0.0866406038403511,0.00134827452711761,0.08282531052827835,0.004900970030575991
224,0.10857261717319489,0.0015654880553483963,0.10399207472801208,0.00594090623781085
225,0.12063068151473999,0.0016162646934390068,0.11586127430200577,0.004725505597889423
226,0.09121356904506683,0.0016393435653299093,0.0826568529009819,0.008702289313077927
227,0.0968172550201416,0.001484579755924642,0.08805020153522491,0.009244279935956001
228,0.10388293862342834,0.001373376464471221,0.0984441339969635,0.005453190766274929
229,0.08165326714515686,0.0013378021540120244,0.07739279419183731,0.004690174013376236
230,0.08982735127210617,0.001319395611062646,0.08508382737636566,0.005616530776023865
231,0.10211354494094849,0.0013944960664957762,0.09818442165851593,0.004286551848053932
232,0.09196548908948898,0.0014829484280198812,0.08660069108009338,0.005820171907544136
233,0.11738167703151703,0.0016815795097500086,0.11002859473228455,0.007421073969453573
234,0.09601528942584991,0.0018643485382199287,0.08816619962453842,0.007985527627170086
235,0.09022356569766998,0.0018878707196563482,0.08442936837673187,0.005854176357388496
236,0.10787789523601532,0.0016891551204025745,0.10371437668800354,0.004817104898393154
237,0.09077006578445435,0.00154678535182029,0.08692098408937454,0.004545718431472778
238,0.0849667638540268,0.0015022533480077982,0.08076222240924835,0.004948190413415432
239,0.1029578149318695,0.001561972196213901,0.09842584282159805,0.005678903311491013
240,0.08925534039735794,0.0015817059902474284,0.08481178432703018,0.00547145027667284
241,0.0970662534236908,0.0016536280745640397,0.09279558807611465,0.005061771720647812
242,0.0917220339179039,0.0019301383290439844,0.08727516233921051,0.004705444443970919
243,0.1045118048787117,0.0020617374684661627,0.09955211728811264,0.0052537983283400536
244,0.0883459821343422,0.0018744060071185231,0.08312542736530304,0.005707898642867804
245,0.08005715906620026,0.0017353954026475549,0.07667522877454758,0.004782788455486298
246,0.08009272813796997,0.0017550057964399457,0.07647725939750671,0.005096631124615669
247,0.076730877161026,0.0018384831491857767,0.07463137060403824,0.004387589171528816
248,0.10315127670764923,0.0019466821104288101,0.10194384306669235,0.0040266867727041245
249,0.07639992982149124,0.0020389221608638763,0.07406032085418701,0.004534025210887194
250,0.0859588161110878,0.0023246207274496555,0.0837593525648117,0.004520326852798462
251,0.07799863070249557,0.00227761035785079,0.0755002349615097,0.004248178564012051
252,0.084266297519207,0.0019471487030386925,0.08203248679637909,0.003948993049561977
253,0.08362917602062225,0.0018995663849636912,0.08142717182636261,0.004345344379544258
254,0.09736107289791107,0.00194925453979522,0.09657971560955048,0.0039569176733493805
255,0.09138742834329605,0.0019430777756497264,0.09082147479057312,0.004747909493744373
256,0.0888068750500679,0.0021112211979925632,0.08773443102836609,0.0048961942084133625
257,0.07637104392051697,0.0023210637737065554,0.07484329491853714,0.0046054283156991005
258,0.0765489712357521,0.0023739084135740995,0.07444523274898529,0.00363570312038064
259,0.0771222859621048,0.002070340793579817,0.07670542597770691,0.004120482597500086
260,0.08659994602203369,0.0020864494144916534,0.08628293126821518,0.003888266161084175
261,0.07611429691314697,0.002094065072014928,0.0766930803656578,0.004583659581840038
262,0.09010826796293259,0.00224062311463058,0.09259094297885895,0.0043196361511945724
263,0.09145671129226685,0.00243400945328176,0.09115275740623474,0.0046225134283304214
264,0.08052769303321838,0.002629586961120367,0.07784363627433777,0.004424425773322582
265,0.06504721939563751,0.0024603514466434717,0.06381829082965851,0.004228454083204269
266,0.08175640553236008,0.0022301930002868176,0.0830155462026596,0.0036808429285883904
267,0.08030425012111664,0.0022436361759901047,0.08393417298793793,0.003425696399062872
268,0.07919596135616302,0.002337779849767685,0.08406083285808563,0.0034555168822407722
269,0.09332536906003952,0.0023837077897042036,0.09499678015708923,0.0035553229972720146
270,0.0938531905412674,0.0027452160138636827,0.09433122724294662,0.004077767953276634
271,0.08850381523370743,0.0028116749599575996,0.08734694868326187,0.004596988204866648
272,0.0817389041185379,0.002578018233180046,0.08099324256181717,0.0047210161574184895
273,0.0782400518655777,0.0023173238150775433,0.07824267446994781,0.00436528492718935
274,0.08517435938119888,0.0024214263539761305,0.08685453236103058,0.0036515763495117426
275,0.07408148050308228,0.0023887655697762966,0.07659067958593369,0.0032358630560338497
276,0.09143088012933731,0.0027582140173763037,0.093023881316185,0.003536342177540064
277,0.07102944701910019,0.0027188919484615326,0.0739038735628128,0.0032282094471156597
278,0.08097366988658905,0.002569757867604494,0.0825766995549202,0.0036608269438147545
279,0.08455584943294525,0.002381892642006278,0.08842670172452927,0.003166639246046543
280,0.08098874986171722,0.0023697756696492434,0.08308190107345581,0.003539660479873419
281,0.09155929833650589,0.0024561407044529915,0.09421409666538239,0.003534968476742506
282,0.08054885268211365,0.0025740747805684805,0.08078590035438538,0.0042867716401815414
283,0.08936776220798492,0.002653546165674925,0.09144625067710876,0.003882958786562085
284,0.06679443269968033,0.0025966372340917587,0.06895732134580612,0.0037577985785901546
285,0.07283026725053787,0.0025697683449834585,0.07621285319328308,0.0029248737264424562
286,0.07558025419712067,0.002599516185000539,0.0792645737528801,0.002861244138330221
287,0.09179699420928955,0.002493615262210369,0.09653442353010178,0.0027368185110390186
288,0.08196009695529938,0.0024448279291391373,0.0848265215754509,0.003551103873178363
289,0.07232419401407242,0.002671940019354224,0.07173853367567062,0.004539338871836662
290,0.08227613568305969,0.0026630344800651073,0.08256688714027405,0.004280476830899715
291,0.07227727770805359,0.0023964925203472376,0.07353301346302032,0.0036459043622016907
292,0.09383115917444229,0.002394613344222307,0.09422699362039566,0.0034554018639028072
293,0.09695582836866379,0.002461678348481655,0.09936981648206711,0.0032320930622518063
294,0.09009433537721634,0.0025602993555366993,0.09084715694189072,0.004305846057832241
295,0.07249901443719864,0.0028663668781518936,0.07035468518733978,0.006775944493710995
296,0.06352251768112183,0.00266868993639946,0.06189589947462082,0.00483276043087244
297,0.0893774926662445,0.0026107067242264748,0.08706118166446686,0.003803989849984646
298,0.06834045052528381,0.0024279772769659758,0.06650017201900482,0.004006865434348583
299,0.09241083264350891,0.0027616198640316725,0.09269274771213531,0.003168737981468439
300,0.07903432101011276,0.0029921862296760082,0.08081725239753723,0.003455505473539233
301,0.08940393477678299,0.002851520199328661,0.08813634514808655,0.005334244109690189
302,0.08863948285579681,0.0028562743682414293,0.08652988821268082,0.004544741939753294
303,0.09019219130277634,0.0028358008712530136,0.08840425312519073,0.003469225484877825
304,0.0931907668709755,0.002645478816702962,0.09075571596622467,0.003664999734610319
305,0.06955438107252121,0.0026851496659219265,0.06837795674800873,0.0035916734486818314
306,0.07055502384901047,0.003308906452730298,0.0738125890493393,0.0025207893922924995
307,0.08430025726556778,0.0032783469650894403,0.08777852356433868,0.0027327684219926596
308,0.0689762681722641,0.0030342768877744675,0.07049670815467834,0.003113705897703767
309,0.08018422871828079,0.0030494113452732563,0.07942741364240646,0.0031181457452476025
310,0.07844097167253494,0.002889127703383565,0.07721200585365295,0.0034699232783168554
311,0.07423144578933716,0.0027460590936243534,0.07453873753547668,0.0032454461324959993
312,0.0770532414317131,0.003275567200034857,0.07981640100479126,0.002326450077816844
313,0.07222779095172882,0.0033759428188204765,0.07500647008419037,0.0023983907885849476
314,0.07998296618461609,0.0029068668372929096,0.08132408559322357,0.0028565027751028538
315,0.06790453940629959,0.0028006630018353462,0.06877931207418442,0.0030288859270513058
316,0.07131078839302063,0.0027093002572655678,0.07209981977939606,0.0031086611561477184
317,0.07745372503995895,0.002575258258730173,0.07927747070789337,0.0026417160406708717
318,0.08994084596633911,0.002931437687948346,0.09065978974103928,0.002538888016715646
319,0.07319091260433197,0.003326418111100793,0.07311572879552841,0.0028911116532981396
320,0.06431847810745239,0.002823310438543558,0.06416989862918854,0.0030006766319274902
321,0.07650604844093323,0.002559042302891612,0.07603518664836884,0.003056733636185527
322,0.07084555923938751,0.002705627353861928,0.0724271908402443,0.0019526670221239328
323,0.07564553618431091,0.002489798003807664,0.07605979591608047,0.0027308864519000053
324,0.05895670875906944,0.0030123747419565916,0.05901549756526947,0.0025832548271864653
325,0.07194959372282028,0.0030055108945816755,0.0732681006193161,0.0020698762964457273
326,0.07320758700370789,0.002428710926324129,0.07434339076280594,0.002422672463580966
327,0.08337914198637009,0.0025459467433393,0.08285052329301834,0.0025568832643330097
328,0.06421398371458054,0.002582272281870246,0.06277608871459961,0.003356355242431164
329,0.06843165308237076,0.0025569137651473284,0.06788429617881775,0.0028743348084390163
330,0.06992166489362717,0.0028348348569124937,0.07137192785739899,0.002419373719021678
331,0.07929001748561859,0.0025401951279491186,0.08112088590860367,0.002487938152626157
332,0.09317471086978912,0.002428618958219886,0.09252285957336426,0.002632980700582266
333,0.07017648220062256,0.002389270346611738,0.06837625801563263,0.002889071125537157
334,0.08459079265594482,0.002318598795682192,0.08357071131467819,0.0027081051375716925
335,0.07777439802885056,0.002538512460887432,0.07565633952617645,0.002850528107956052
336,0.06891360133886337,0.0025206306017935276,0.0667937770485878,0.002842425834387541
337,0.0738389641046524,0.0023774795699864626,0.07214237749576569,0.002783431438729167
338,0.09267023950815201,0.0023384864907711744,0.09059140831232071,0.0028821907471865416
339,0.07298442721366882,0.0023474968038499355,0.07133127748966217,0.00310590211302042
340,0.06088383123278618,0.002343939384445548,0.05873986333608627,0.0030656387098133564
